num|uid|filepath|filename|line-start|line-end|name|parameters|returns|description
1016|ZDEV_FUNC_D32A9CF3|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|44|49|ZDEV.UTIL.TraceHitPosScreen|ply||
1017|ZDEV_FUNC_A9C10807|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|55|66|ZDEV.UTIL.GetVMAttPos|e_Ply, i_Att||
1018|ZDEV_FUNC_35B176D0|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|72|85|ZDEV.UTIL.GetBonePos|bone||
1019|ZDEV_FUNC_349E70C3|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|88|99|ZDEV.UTIL.ParticleEmitter|data||
1020|ZDEV_FUNC_330C1771|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|102|111|ZDEV.UTIL.Particle|data||
1021|ZDEV_FUNC_9B65F091|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|114|116|ZDEV.UTIL.TimedCos|freq, rate||
1022|ZDEV_FUNC_9A92A4AC|lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|121|123|ZDEV.UTIL.TimedSin|freq, rate||
1023||lua/zdev/client/zd_cl_util.lua|zd_cl_util.lua|134|177|deepskin|children, skin||
1024|ZDEV_FUNC_1C9A4181|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|29|48|ZDEV.VGUI.CreateFrame|w, h, title||
1025|ZDEV_FUNC_3D2D|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|59|87|ZDEV.VGUI.Render3DFrame|opts||
1026|ZDEV_FUNC_D6CD0327|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|94|123|ZDEV.VGUI.CreateButton|parent, w, h, text, fnt, clr, click||
1027|ZDEV_FUNC_2C850790|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|126|140|ZDEV.VGUI.CreateTextEntry|parent, w, h, text, font, multi, dock, dm_L, dm_T, dm_R, dm_D||
1028||lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|144|361|ProcessNodeData|node, data||
1029|ZDEV_FUNC_6DD2DDB8|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|171|183|ZDEV.VGUI.CreateNodeTree|parent, x, y, w, h, nodedata||
1030|ZDEV_FUNC_624000A0|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|188|193|ZDEV.VGUI.AddToMainMenu|cmd||
1031|ZDEV_FUNC_FADA9C18|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|196|361|ZDEV.VGUI.MainMenu|||
1032|ZDEV_FUNC_867B4D3E|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|235|258|ZDEV.VGUI.ModelSelect|||
1033||lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|253|256|browser:OnSelect|path, pnl||
1034|ZDEV_FUNC_7E952CF3|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|261|271|ZDEV.VGUI.PlayerInfo|||
1035|ZDEV_FUNC_54BEF803|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|274|278|ZDEV.VGUI.MaterialBrowser|||
1036|ZDEV_FUNC_1BEE50A7|lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|282|356|ZDEV.VGUI.FileManager|cmd, ply, arg||
1037||lua/zdev/client/zd_cl_vgui.lua|zd_cl_vgui.lua|312|317|menu.dFB:OnSelect|path, pnl||
1038||lua/zdev/server/meta/zd_sv_meta_ent.lua|zd_sv_meta_ent.lua|15|27|meta:NetworkKeyValues|||
1039||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|18|284|meta:GenerateZID|||
1040||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|37|62|meta:InitZData|||
1041||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|67|69|meta:ZID|||
1042||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|75|77|meta:ZRank|||
1043||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|79|81|meta:ZGold|||
1044||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|86|92|meta:ZDataExists|||
1045||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|98|102|meta:SaveZData|||
1046||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|108|284|meta:LoadZData|||
1047||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|121|131|meta:SetZData|data, val||
1048||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|132|284|meta:SendAllZData|data||
1049||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|141|155|meta:InsertIntoPlayersTbl|||
1050||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|161|163|meta:RegisterToDatabase|||
1051||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|169|171|meta:UploadData|||
1052||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|179|212|meta:SendHUDMessage|msgtype, txt, time, args||
1053||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|219|246|meta:AddEntMarker|id, ent, pos, material, clr, time||
1054||lua/zdev/server/meta/zd_sv_meta_ply.lua|zd_sv_meta_ply.lua|252|284|meta:RemoveEntMarker|id, ent, send||
1055|ZDEV_FUNC_3400F54D|lua/zdev/server/zd_sv_core.lua|zd_sv_core.lua|17|48|ZDEV.GAME.Think|||
1056||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|33|39|LoadDatabaseConfig|||Load configuration from autorun or use defaults
1057||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|42|67|InitDatabaseSystem|||Initialize the database system
1058||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|70|147|ConnectToDatabase|||Connect to database with retry mechanism
1059||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|77|144|attemptConnect|||
1060||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|150|158|GetConnection|||Get a connection from the pool (round-robin or least busy)
1061||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|161|355|ExecuteQuery|query_string, callback_success, callback_error, params||Execute a query with automatic connection handling
1062||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|203|218|SafeQuery|query_string, callback_success, callback_error, params||Safe query execution with error handling
1063||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|204|208|safe_success|data||
1064||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|210|215|safe_error|err, sql||
1065||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|221|248|BeginTransaction|callback_success, callback_error||Transaction support
1066||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|251|258|EscapeString|str||Helper function to escape strings for safety
1067||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|261|263|GetStatus|||Helper function to check database status
1068||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|266|268|GetConnectionCount|||Helper function to get connection count
1069||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|271|355|GetConnectionInfo|||Helper function to get connection info
1070||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|301|355|RegisterCommands|||Register database commands
1071||lua/zdev/server/zd_sv_database.lua|zd_sv_database.lua|336|355|CleanupDatabase|||Cleanup function
1072|ZDEV_FUNC_A4F336B0|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|18|257|ZDEV.PLYR.SearchByIP|ip||
1073|ZDEV_FUNC_07B428D9|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|31|35|ZDEV.PLYR.DataFileExists|ply||
1074|ZDEV_FUNC_836CE245|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|38|257|ZDEV.PLYR.QueryAllPlayers|||
1075||lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|44|57|query:onSuccess|data||
1076||lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|51|53|query:onError|err||
1077|ZDEV_FUNC_F7940C74|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|61|80|ZDEV.PLYR.Authed|ply, sid, uid||HOOKS =============================================
1078|ZDEV_FUNC_B0A60EB2|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|85|97|ZDEV.PLYR.Connected|name, ip||
1079|ZDEV_FUNC_66AC69A0|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|102|205|ZDEV.PLYR.InitialSpawn|ply||
1080|ZDEV_FUNC_B6185974|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|210|218|ZDEV.PLYR.Spawn|ply||
1081|ZDEV_FUNC_3B1B0DA2|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|222|225|ZDEV.PLYR.Disconnected|ply||
1082|ZDEV_FUNC_BDED8D1F|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|230|231|ZDEV.PLYR.DoDeath|ply, atk, dmg||
1083|ZDEV_FUNC_2419EB5F|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|235|246|ZDEV.PLYR.Death|ply, atk, dmg||
1084|ZDEV_FUNC_1F4C50DF|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|250|251|ZDEV.PLYR.TakeDamage|ply, dmg||
1085|ZDEV_FUNC_7BCF1633|lua/zdev/server/zd_sv_player.lua|zd_sv_player.lua|255|257|ZDEV.PLYR.PlayerShouldTakeDamage|pl, atk||
1086||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|50|56|SNPC.RegisterTemplate|class, data||Register an SNPC template
1087||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|59|61|SNPC.GetTemplates|||Get all available templates
1088||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|64|114|SNPC.SpawnNPC|class, pos, ang, data||Spawn an SNPC
1089||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|117|453|SNPC.ApplyCustomData|npc, data||Apply custom configuration data to an NPC
1090||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|176|190|SNPC.RemoveNPC|npcID||Remove an SNPC
1091||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|193|195|SNPC.GetNPC|npcID||Get SNPC by ID
1092||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|198|453|SNPC.GetAllNPCs|||Get all active SNPCs
1093||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|211|453|SNPC.CleanupNPCs|||Clean up invalid NPCs
1094||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|226|453|SNPC.SpawnTestNPC|player, class, pos||Test NPC Management
1095||lua/zdev/server/zd_sv_snpc_system.lua|zd_sv_snpc_system.lua|277|453|SNPC.RemoveTestNPCs|player||Remove all test NPCs for a player
1096|ZDEV_FUNC_6990D2BF|lua/zdev/server/zd_sv_util.lua|zd_sv_util.lua|20|134|ZDEV.UTIL.ScanDir|root, dir||
1097||lua/zdev/server/zd_sv_util.lua|zd_sv_util.lua|64|97|ZDEV.CMDS.DEV.EntCreate|ply, cmd, arg, args||
1098||lua/zdev/server/zd_sv_util.lua|zd_sv_util.lua|101|106|ZDEV.CMDS.DEV.RunLua|ply, cmd||
1099|ZDEV_FUNC_7F66A25A|lua/zdev/server/zd_sv_util.lua|zd_sv_util.lua|122|131|ZDEV.UTIL.EntityKeyValue|ent, key, value||
1100||lua/zdev/shared.lua|shared.lua|5|9|FormatFolder|folder||
1101|ZDEV_FUNC_CB2F5AEB|lua/zdev/shared.lua|shared.lua|15|33|ZDEV.FILE.InitDataDirectory|||
1102|ZDEV_FUNC_EADB8134|lua/zdev/shared.lua|shared.lua|36|57|ZDEV.FILE.InitDataFiles|||
1103|ZDEV_FUNC_AF202117|lua/zdev/shared.lua|shared.lua|64|274|ZDEV.CONT.LoadMaterials|subdir||
1104|ZDEV_FUNC_0DDF5DAB|lua/zdev/shared.lua|shared.lua|89|91|ZDEV.CONT.GetMaterials|||
1105||lua/zdev/shared.lua|shared.lua|117|209|ZDEV.CompressedInputs.CompressSensoryData|sensorData||Compresses all sensory data into 6 critical values
1106||lua/zdev/shared.lua|shared.lua|212|237|ZDEV.CompressedInputs.CreateSensorDataFromGatherInputs|playerDist, playerHealth, hasLOS, visibleEnemyCount, lightingLevel, coverBetweenEnemy, heightAdvantage, weaponReady, myHealthFrac, exposedFraction, timeSinceEnemySeen, playerWeaponThreat, playerMovementThreat, recentDamageThreat, ammoStatusThreat, environmentalHazard, allySupport||Helper function to create sensor data structure
1107||lua/zdev/shared.lua|shared.lua|240|274|ZDEV.CompressedInputs.ExplainCompressedInputs|compressedInputs||Debug function to explain compressed inputs
1108||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|10|19|Name|||
1109||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|21|31|TeslaZap|ent||
1110||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|33|39|meta:CreateEffect|s_EffectName||
1111||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|41|48|meta:IsDoor|||
1112||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|50|57|meta:IsBreakable|||
1113||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|59|66|meta:IsProp|||
1114||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|68|70|meta:GetDownload|||
1115||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|72|75|meta:GetStatus|||
1116||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|77|79|meta:IsBeingHacked|||
1117||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|86|134|meta:DoHack|activator||
1118||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|136|138|meta:IsTerminal|||
1119||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|140|147|meta:IsDoor|||
1120||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|149|151|meta:CanHack|||
1121||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|155|166|meta:NameFromClass|||
1122||lua/zdev/shared/meta/zd_sh_meta_ent.lua|zd_sh_meta_ent.lua|174|176|meta:DoHack|activator||
1123||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|12|20|meta:TraceHitPos|b_ScreenPos||
1124||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|29|48|meta:GetTraceEnt|||
1125||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|55|73|meta:InitZData|||
1126||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|78|94|meta:GetZData|data, cached||
1127||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|100|154|meta:GetAllZData|cached||
1128||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|113|119|meta:GetCachedZData|data||
1129||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|124|129|meta:CacheZData|data, val||
1130||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|134|136|meta:ZRank|||
1131||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|141|143|meta:ZID|||
1132||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|148|150|meta:ZGold|||
1133||lua/zdev/shared/meta/zd_sh_meta_ply.lua|zd_sh_meta_ply.lua|152|154|meta:ValidateCachedZData|||
1134||lua/zdev/shared/sh_items.lua|sh_items.lua|33|58|ZDEV.RegisterItem|id, data||
1135||lua/zdev/shared/sh_items.lua|sh_items.lua|61|63|ZDEV.GetItemDef|id||Look up a registered item definition by ID
1136||lua/zdev/shared/sh_items.lua|sh_items.lua|75|103|ZD_ItemBase:new|data||Create a new item instance from scratch
1137||lua/zdev/shared/sh_items.lua|sh_items.lua|106|113|ZD_ItemBase:FromDef|id||Create an instance from a registered definition ID
1138||lua/zdev/shared/sh_items.lua|sh_items.lua|119|286|ZD_ItemBase:GetID|||
1139||lua/zdev/shared/sh_items.lua|sh_items.lua|120|286|ZD_ItemBase:GetName|||
1140||lua/zdev/shared/sh_items.lua|sh_items.lua|121|286|ZD_ItemBase:GetDescription|||
1141||lua/zdev/shared/sh_items.lua|sh_items.lua|122|286|ZD_ItemBase:GetCategory|||
1142||lua/zdev/shared/sh_items.lua|sh_items.lua|123|286|ZD_ItemBase:GetWeight|||
1143||lua/zdev/shared/sh_items.lua|sh_items.lua|124|286|ZD_ItemBase:GetBaseWeight|||
1144||lua/zdev/shared/sh_items.lua|sh_items.lua|125|286|ZD_ItemBase:GetRarity|||
1145||lua/zdev/shared/sh_items.lua|sh_items.lua|128|130|ZD_ItemBase:GetSize|||Returns width, height in grid cells
1146||lua/zdev/shared/sh_items.lua|sh_items.lua|133|135|ZD_ItemBase:GetIcon|||Returns the cached Material object for the item icon
1147||lua/zdev/shared/sh_items.lua|sh_items.lua|138|140|ZD_ItemBase:GetType|||Returns the item type string (generic, small, weapon, armor, consumable)
1148||lua/zdev/shared/sh_items.lua|sh_items.lua|143|145|ZD_ItemBase:GetEquipRegion|||Returns the body region this item equips to (nil if not equippable)
1149||lua/zdev/shared/sh_items.lua|sh_items.lua|148|150|ZD_ItemBase:IsEquippable|||Returns true if this item can be equipped
1150||lua/zdev/shared/sh_items.lua|sh_items.lua|153|155|ZD_ItemBase:GetDefense|||Returns defense value (for armor pieces)
1151||lua/zdev/shared/sh_items.lua|sh_items.lua|162|167|ZD_ItemBase:GetStorageSize|||Returns cols, rows if this item grants storage (e.g. a backpack)
1152||lua/zdev/shared/sh_items.lua|sh_items.lua|170|172|ZD_ItemBase:GetStorageSlotType|||Returns the slot type filter for the granted storage
1153||lua/zdev/shared/sh_items.lua|sh_items.lua|178|286|ZD_ItemBase:GetStack|||
1154||lua/zdev/shared/sh_items.lua|sh_items.lua|179|286|ZD_ItemBase:GetMaxStack|||
1155||lua/zdev/shared/sh_items.lua|sh_items.lua|181|183|ZD_ItemBase:IsStackable|||
1156||lua/zdev/shared/sh_items.lua|sh_items.lua|185|187|ZD_ItemBase:CanAddToStack|amount||
1157||lua/zdev/shared/sh_items.lua|sh_items.lua|190|200|ZD_ItemBase:AddToStack|amount||Add to the stack. Returns the overflow (items that didn't fit).
1158||lua/zdev/shared/sh_items.lua|sh_items.lua|203|207|ZD_ItemBase:RemoveFromStack|amount||Remove from the stack. Returns true if the stack is now empty.
1159||lua/zdev/shared/sh_items.lua|sh_items.lua|214|218|ZD_ItemBase:Use|ply||Called when the player uses the item
1160||lua/zdev/shared/sh_items.lua|sh_items.lua|221|225|ZD_ItemBase:OnEquip|ply||Called when the item is equipped to a slot
1161||lua/zdev/shared/sh_items.lua|sh_items.lua|228|232|ZD_ItemBase:OnUnequip|ply||Called when the item is unequipped from a slot
1162||lua/zdev/shared/sh_items.lua|sh_items.lua|246|248|ZD_ItemBase:GetRarityColor|||
1163||lua/zdev/shared/sh_items.lua|sh_items.lua|255|260|ZD_ItemBase:Serialize|||Serialize this instance to a simple table
1164||lua/zdev/shared/sh_items.lua|sh_items.lua|263|270|ZD_ItemBase.Deserialize|tbl||Deserialize: create an instance from a saved table
1165||lua/zdev/shared/sh_items.lua|sh_items.lua|276|278|ZD_ItemBase:__tostring|||
1166||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|12|14|relu|x||Activation functions for advanced network
1167||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|16|18|tanh_activation|x||
1168||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|20|443|softmax|outputs||
1169||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|41|443|convolution2d|input, filter, stride, padding||Convolution operation for 2D input
1170||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|73|443|maxPooling2d|input, poolSize, stride||Max pooling operation
1171||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|103|443|flatten|input||Flatten 2D array to 1D
1172||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|114|443|AdvancedNN:new|visualInputSize, visualChannels, vectorInputSize, lstmUnits, actionDim||Creates a new advanced neural network with CNN + LSTM architecture
1173||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|233|443|convolution2d_multi_channel|input, filters, stride, padding||Convolution operation for 2D input with multiple channels
1174||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|271|443|AdvancedNN:forward|visualInput, vectorInput||Forward pass through the entire network
1175||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|371|443|AdvancedNN:resetState|||Reset LSTM state
1176||lua/zdev/shared/zd_sh_advanced_nn.lua|zd_sh_advanced_nn.lua|379|443|AdvancedNN:createVisualInput|npc||Create visual input from NPC's field of view
1177|ZDEV_FUNC_55E4476C|lua/zdev/shared/zd_sh_core.lua|zd_sh_core.lua|11|14|ZDEV.CONV.GetAll|||
1178|ZDEV_FUNC_412EEADC|lua/zdev/shared/zd_sh_core.lua|zd_sh_core.lua|17|26|ZDEV.GAME.Init|||
1179|ZDEV_FUNC_B61E1297|lua/zdev/shared/zd_sh_core.lua|zd_sh_core.lua|30|37|ZDEV.GAME.InitPostEntity|||
1180|ZDEV_FUNC_3400F54D|lua/zdev/shared/zd_sh_core.lua|zd_sh_core.lua|41|42|ZDEV.GAME.Think|||
1181|ZDEV_FUNC_816A6132|lua/zdev/shared/zd_sh_core.lua|zd_sh_core.lua|46|48|ZDEV.GAME.PostGamemodeLoaded|||
1182||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|87|115|ZDEV.EDIT.ENVM.SpawnGrass|spawnpos, radius||
1183||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|125|133|ZDEV.EDIT.ENVM.RemoveGrassByIndex|index||
1184||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|135|137|ZDEV.EDIT.ENVM.ChangeTool|toolmode||
1185||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|139|141|ZDEV.EDIT.ENVM.ChangeBrushMode|mode||
1186||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|143|253|ZDEV.EDIT.ENVM.BrushErase|ply||
1187||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|160|253|ZDEV.EDIT.ENVM.BrushPaint|ply||
1188||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|176|178|ZDEV.EDIT.ENVM.RemoveHooks|||
1189||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|180|188|ZDEV.EDIT.ENVM.AddHooks|||
1190||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|190|192|ZDEV.EDIT.ENVM.Hook_Spawn|||
1191||lua/zdev/shared/zd_sh_editor.lua|zd_sh_editor.lua|211|250|ZDEV.EDIT.EMIT.GetConVars|||
1192|ZDEV_FUNC_0BDA9AE6|lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|10|93|ZDEV.SEFX.RegisterFXType|type||
1193|ZDEV_FUNC_72EB948D|lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|20|23|ZDEV.SEFX.GetNameFromFolder|s_folder||
1194|ZDEV_FUNC_B5F3ABB4|lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|26|28|ZDEV.SEFX.GetAll|||
1195|ZDEV_FUNC_1E97812A|lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|31|45|ZDEV.SEFX.Register|fxtbl||
1196|ZDEV_FUNC_142AE1E9|lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|48|93|ZDEV.SEFX.GetByName|name||
1197|ZDEV_FUNC_72A5A69F|lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|64|66|ZDEV.SEFX.Create|name, pos, ent||
1198||lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|70|93|ZDEV.SEFX.Emitter.New|pos, min, max, const||
1199||lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|83|85|ZDEV.SEFX.Emitter.GetParticles|emit||
1200||lua/zdev/shared/zd_sh_effect.lua|zd_sh_effect.lua|87|91|ZDEV.SEFX.Emitter.AddParticle|emitter, count_min, count_max, data||
1201|ZDEV_FUNC_D46D6728|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|15|109|ZDEV.PLYR.DataNWTranslate|data||
1202|ZDEV_FUNC_87F96276|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|27|109|ZDEV.PLYR.LoadFile|||
1203|ZDEV_FUNC_A0EF4E6C|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|58|60|ZDEV.RANK.Name|rank||
1204|ZDEV_FUNC_D9EABF3D|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|63|65|ZDEV.RANK.Color|rank||
1205|ZDEV_FUNC_C256F0DC|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|68|70|ZDEV.RANK.Symbol|rank||
1206|ZDEV_FUNC_64328C5A|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|73|75|ZDEV.RANK.Icon|rank||
1207|ZDEV_FUNC_6A123FB4|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|78|80|ZDEV.PLYR.GetRank|ply||
1208|ZDEV_FUNC_41CAA333|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|83|87|ZDEV.PLYR.Tick|ply, mv||
1209|ZDEV_FUNC_12B380A1|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|92|96|ZDEV.PLYR.PostThink|ply||
1210|ZDEV_FUNC_3400F54D|lua/zdev/shared/zd_sh_player.lua|zd_sh_player.lua|103|105|ZDEV.GAME.Think|||
1211||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|12|14|sigmoid|x||Activation function (Sigmoid)
1212||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|17|22|dsigmoid|y||Derivative of sigmoid, for backpropagation with gradient clipping
1213||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|25|961|SimpleNN:ensureOptimizationArrays|||Ensure all optimization arrays are properly sized and initialized
1214||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|56|961|SimpleNN:new|input_nodes, hidden_nodes, output_nodes||Creates a new neural network
1215||lua/zdev/shared/zd_sh_simple_nn.lua|zd_sh_simple_nn.lua|112|961|SimpleNN:resize|new_input_nodes, new_hidden_nodes, new_output_nodes||Resize network to handle different input sizes
